customer_code,level_1,total_sales_quantity_breakdown
customer_code_1314,fresh-vegetables,33.82%
customer_code_1314,homeware-stationery,4.56%
customer_code_1314,household-baby_needs,0.21%
customer_code_1314,lifestyle-wellness_food,4.15%
customer_code_1314,animal products-dairy,
customer_code_1314,pet_products-pet_care,
customer_code_1314,pet_products-pet_food,
customer_code_1314,household-wellness_products,
customer_code_1315,Hygiene-baby_needs,0.40%
customer_code_1315,Hygiene-beauty_and_personal_care,5.65%
customer_code_1315,animal products-frozen_meat,12.30%
customer_code_1315,animal products-seafood,2.42%
customer_code_1315,fresh-fruits,43.15%
customer_code_1315,fresh-vegetables,27.42%
customer_code_1315,homeware-stationery,4.44%
customer_code_1315,household-baby_needs,0.20%
customer_code_1315,lifestyle-wellness_food,4.03%
customer_code_1315,animal products-dairy,
customer_code_1315,pet_products-pet_care,
customer_code_1315,pet_products-pet_food,
customer_code_1315,household-wellness_products,
customer_code_1316,Hygiene-baby_needs,0.20%
customer_code_1316,Hygiene-beauty_and_personal_care,2.79%
customer_code_1316,animal products-frozen_meat,6.08%
customer_code_1316,animal products-seafood,1.20%
customer_code_1316,fresh-fruits,54.68%
customer_code_1316,fresh-vegetables,30.78%
customer_code_1316,homeware-stationery,2.19%
customer_code_1316,household-baby_needs,0.10%
customer_code_1316,lifestyle-wellness_food,1.99%
customer_code_1316,animal products-dairy,
customer_code_1316,pet_products-pet_care,
customer_code_1316,pet_products-pet_food,
customer_code_1316,household-wellness_products,
customer_code_1317,Hygiene-baby_needs,0.19%
customer_code_1317,Hygiene-beauty_and_personal_care,2.66%
customer_code_1317,animal products-frozen_meat,5.79%
customer_code_1317,animal products-seafood,1.14%
customer_code_1317,fresh-fruits,54.17%
customer_code_1317,fresh-vegetables,31.97%
customer_code_1317,homeware-stationery,2.09%
customer_code_1317,household-baby_needs,0.09%
customer_code_1317,lifestyle-wellness_food,1.90%
customer_code_1317,animal products-dairy,
customer_code_1317,pet_products-pet_care,
customer_code_1317,pet_products-pet_food,
customer_code_1317,household-wellness_products,
customer_code_1318,Hygiene-baby_needs,0.19%
customer_code_1318,Hygiene-beauty_and_personal_care,2.66%
customer_code_1318,animal products-frozen_meat,5.79%
customer_code_1318,animal products-seafood,1.14%
customer_code_1318,fresh-fruits,53.28%
customer_code_1318,fresh-vegetables,32.86%
customer_code_1318,homeware-stationery,2.09%
customer_code_1318,household-baby_needs,0.09%
customer_code_1318,lifestyle-wellness_food,1.90%
customer_code_1318,animal products-dairy,
customer_code_1318,pet_products-pet_care,
customer_code_1318,pet_products-pet_food,
customer_code_1318,household-wellness_products,
customer_code_1319,Hygiene-baby_needs,0.20%
customer_code_1319,Hygiene-beauty_and_personal_care,2.78%
customer_code_1319,animal products-frozen_meat,6.05%
customer_code_1319,animal products-seafood,1.19%
customer_code_1319,fresh-fruits,5.16%
customer_code_1319,fresh-vegetables,3.27%
customer_code_1319,homeware-stationery,2.18%
customer_code_1319,household-baby_needs,0.10%
customer_code_1319,lifestyle-wellness_food,1.98%
customer_code_1319,animal products-dairy,77.08%
customer_code_1319,pet_products-pet_care,
customer_code_1319,pet_products-pet_food,
customer_code_1319,household-wellness_products,
customer_code_132,Hygiene-baby_needs,0.41%
customer_code_132,Hygiene-beauty_and_personal_care,5.69%
customer_code_132,animal products-frozen_meat,12.40%
customer_code_132,animal products-seafood,2.44%
customer_code_132,fresh-fruits,39.43%
customer_code_132,fresh-vegetables,30.89%
customer_code_132,homeware-stationery,4.47%
customer_code_132,household-baby_needs,0.20%
customer_code_132,lifestyle-wellness_food,4.07%
customer_code_132,animal products-dairy,
customer_code_132,pet_products-pet_care,
customer_code_132,pet_products-pet_food,
customer_code_132,household-wellness_products,
customer_code_1320,Hygiene-baby_needs,0.19%
customer_code_1320,Hygiene-beauty_and_personal_care,2.64%
customer_code_1320,animal products-frozen_meat,5.76%
customer_code_1320,animal products-seafood,1.13%
customer_code_1320,fresh-fruits,4.91%
customer_code_1320,fresh-vegetables,3.12%
customer_code_1320,homeware-stationery,2.08%
customer_code_1320,household-baby_needs,0.09%
customer_code_1320,lifestyle-wellness_food,1.89%
customer_code_1320,animal products-dairy,78.19%
customer_code_1320,pet_products-pet_care,
customer_code_1320,pet_products-pet_food,
customer_code_1320,household-wellness_products,
customer_code_1321,Hygiene-baby_needs,0.55%
customer_code_1321,Hygiene-beauty_and_personal_care,7.65%
customer_code_1321,animal products-frozen_meat,37.16%
customer_code_1321,animal products-seafood,19.67%
customer_code_1321,fresh-fruits,14.21%
customer_code_1321,fresh-vegetables,9.02%
customer_code_1321,homeware-stationery,6.01%
customer_code_1321,household-baby_needs,0.27%
customer_code_1321,lifestyle-wellness_food,5.46%
customer_code_1321,animal products-dairy,
customer_code_1321,pet_products-pet_care,
customer_code_1321,pet_products-pet_food,
customer_code_1321,household-wellness_products,
customer_code_1322,Hygiene-baby_needs,0.52%
customer_code_1322,Hygiene-beauty_and_personal_care,7.31%
customer_code_1322,animal products-frozen_meat,35.25%
customer_code_1322,animal products-seafood,23.50%
customer_code_1322,fresh-fruits,13.58%
customer_code_1322,fresh-vegetables,8.62%
customer_code_1322,homeware-stationery,5.74%
customer_code_1322,household-baby_needs,0.26%
customer_code_1322,lifestyle-wellness_food,5.22%
customer_code_1322,animal products-dairy,
customer_code_1322,pet_products-pet_care,
customer_code_1322,pet_products-pet_food,
customer_code_1322,household-wellness_products,
customer_code_1323,Hygiene-baby_needs,0.27%
customer_code_1323,Hygiene-beauty_and_personal_care,3.76%
customer_code_1323,animal products-frozen_meat,41.67%
customer_code_1323,animal products-seafood,37.10%
customer_code_1323,fresh-fruits,6.99%
customer_code_1323,fresh-vegetables,4.44%
customer_code_1323,homeware-stationery,2.96%
customer_code_1323,household-baby_needs,0.13%
customer_code_1323,lifestyle-wellness_food,2.69%
customer_code_1323,animal products-dairy,
customer_code_1323,pet_products-pet_care,
customer_code_1323,pet_products-pet_food,
customer_code_1323,household-wellness_products,
customer_code_1324,Hygiene-baby_needs,0.24%
customer_code_1324,Hygiene-beauty_and_personal_care,3.40%
customer_code_1324,animal products-frozen_meat,48.42%
customer_code_1324,animal products-seafood,32.40%
customer_code_1324,fresh-fruits,6.31%
customer_code_1324,fresh-vegetables,4.00%
customer_code_1324,homeware-stationery,2.67%
customer_code_1324,household-baby_needs,0.12%
customer_code_1324,lifestyle-wellness_food,2.43%
customer_code_1324,animal products-dairy,
customer_code_1324,pet_products-pet_care,
customer_code_1324,pet_products-pet_food,
customer_code_1324,household-wellness_products,
customer_code_1325,Hygiene-baby_needs,0.23%
customer_code_1325,Hygiene-beauty_and_personal_care,3.19%
customer_code_1325,animal products-frozen_meat,40.32%
customer_code_1325,animal products-seafood,41.69%
customer_code_1325,fresh-fruits,5.92%
customer_code_1325,fresh-vegetables,3.76%
customer_code_1325,homeware-stationery,2.51%
customer_code_1325,household-baby_needs,0.11%
customer_code_1325,lifestyle-wellness_food,2.28%
customer_code_1325,animal products-dairy,
customer_code_1325,pet_products-pet_care,
customer_code_1325,pet_products-pet_food,
customer_code_1325,household-wellness_products,
customer_code_1326,Hygiene-baby_needs,0.33%
customer_code_1326,Hygiene-beauty_and_personal_care,4.61%
customer_code_1326,animal products-frozen_meat,10.03%
customer_code_1326,animal products-seafood,1.97%
customer_code_1326,fresh-fruits,8.55%
customer_code_1326,fresh-vegetables,5.43%
customer_code_1326,homeware-stationery,3.62%
customer_code_1326,household-baby_needs,0.16%
customer_code_1326,lifestyle-wellness_food,3.29%
customer_code_1326,animal products-dairy,
customer_code_1326,pet_products-pet_care,41.78%
customer_code_1326,pet_products-pet_food,20.23%
customer_code_1326,household-wellness_products,
customer_code_1327,Hygiene-baby_needs,0.32%
customer_code_1327,Hygiene-beauty_and_personal_care,4.52%
customer_code_1327,animal products-frozen_meat,9.85%
customer_code_1327,animal products-seafood,1.94%
customer_code_1327,fresh-fruits,8.40%
customer_code_1327,fresh-vegetables,5.33%
customer_code_1327,homeware-stationery,3.55%
customer_code_1327,household-baby_needs,0.16%
customer_code_1327,lifestyle-wellness_food,3.23%
customer_code_1327,animal products-dairy,
customer_code_1327,pet_products-pet_care,37.96%
customer_code_1327,pet_products-pet_food,24.72%
customer_code_1327,household-wellness_products,
customer_code_1328,Hygiene-baby_needs,0.13%
customer_code_1328,Hygiene-beauty_and_personal_care,86.55%
customer_code_1328,animal products-frozen_meat,4.04%
customer_code_1328,animal products-seafood,0.80%
customer_code_1328,fresh-fruits,3.45%
customer_code_1328,fresh-vegetables,2.19%
customer_code_1328,homeware-stationery,1.46%
customer_code_1328,household-baby_needs,0.07%
customer_code_1328,lifestyle-wellness_food,1.33%
customer_code_1328,animal products-dairy,
customer_code_1328,pet_products-pet_care,
customer_code_1328,pet_products-pet_food,
customer_code_1328,household-wellness_products,
customer_code_1329,Hygiene-baby_needs,0.15%
customer_code_1329,Hygiene-beauty_and_personal_care,84.95%
customer_code_1329,animal products-frozen_meat,4.52%
customer_code_1329,animal products-seafood,0.89%
customer_code_1329,fresh-fruits,3.85%
customer_code_1329,fresh-vegetables,2.45%
customer_code_1329,homeware-stationery,1.63%
customer_code_1329,household-baby_needs,0.07%
customer_code_1329,lifestyle-wellness_food,1.48%
customer_code_1329,animal products-dairy,
customer_code_1329,pet_products-pet_care,
customer_code_1329,pet_products-pet_food,
customer_code_1329,household-wellness_products,
customer_code_133,Hygiene-baby_needs,0.40%
customer_code_133,Hygiene-beauty_and_personal_care,5.57%
customer_code_133,animal products-frozen_meat,12.13%
customer_code_133,animal products-seafood,2.39%
customer_code_133,fresh-fruits,39.76%
customer_code_133,fresh-vegetables,31.21%
customer_code_133,homeware-stationery,4.37%
customer_code_133,household-baby_needs,0.20%
customer_code_133,lifestyle-wellness_food,3.98%
customer_code_133,animal products-dairy,
customer_code_133,pet_products-pet_care,
customer_code_133,pet_products-pet_food,
customer_code_133,household-wellness_products,
customer_code_1330,Hygiene-baby_needs,0.13%
customer_code_1330,Hygiene-beauty_and_personal_care,86.72%
customer_code_1330,animal products-frozen_meat,3.99%
customer_code_1330,animal products-seafood,0.78%
customer_code_1330,fresh-fruits,3.40%
customer_code_1330,fresh-vegetables,2.16%
customer_code_1330,homeware-stationery,1.44%
customer_code_1330,household-baby_needs,0.07%
customer_code_1330,lifestyle-wellness_food,1.31%
customer_code_1330,animal products-dairy,
customer_code_1330,pet_products-pet_care,
customer_code_1330,pet_products-pet_food,
customer_code_1330,household-wellness_products,
customer_code_1331,Hygiene-baby_needs,67.19%
customer_code_1331,Hygiene-beauty_and_personal_care,2.09%
customer_code_1331,animal products-frozen_meat,4.55%
customer_code_1331,animal products-seafood,0.89%
customer_code_1331,fresh-fruits,3.88%
customer_code_1331,fresh-vegetables,2.46%
customer_code_1331,homeware-stationery,1.64%
customer_code_1331,household-baby_needs,15.81%
customer_code_1331,lifestyle-wellness_food,1.49%
customer_code_1331,animal products-dairy,
customer_code_1331,pet_products-pet_care,
customer_code_1331,pet_products-pet_food,
customer_code_1331,household-wellness_products,
customer_code_1332,Hygiene-baby_needs,0.10%
customer_code_1332,Hygiene-beauty_and_personal_care,1.42%
customer_code_1332,animal products-frozen_meat,3.10%
customer_code_1332,animal products-seafood,0.61%
customer_code_1332,fresh-fruits,49.16%
customer_code_1332,fresh-vegetables,43.41%
customer_code_1332,homeware-stationery,1.12%
customer_code_1332,household-baby_needs,0.05%
customer_code_1332,lifestyle-wellness_food,1.02%
customer_code_1332,animal products-dairy,
customer_code_1332,pet_products-pet_care,
customer_code_1332,pet_products-pet_food,
customer_code_1332,household-wellness_products,
customer_code_1333,Hygiene-baby_needs,0.10%
customer_code_1333,Hygiene-beauty_and_personal_care,1.38%
customer_code_1333,animal products-frozen_meat,3.01%
customer_code_1333,animal products-seafood,0.59%
customer_code_1333,fresh-fruits,56.59%
customer_code_1333,fresh-vegetables,36.20%
customer_code_1333,homeware-stationery,1.09%
customer_code_1333,household-baby_needs,0.05%
customer_code_1333,lifestyle-wellness_food,0.99%
customer_code_1333,animal products-dairy,
customer_code_1333,pet_products-pet_care,
customer_code_1333,pet_products-pet_food,
customer_code_1333,household-wellness_products,
customer_code_1334,Hygiene-baby_needs,0.39%
customer_code_1334,Hygiene-beauty_and_personal_care,5.51%
customer_code_1334,animal products-frozen_meat,12.01%
customer_code_1334,animal products-seafood,2.36%
customer_code_1334,fresh-fruits,44.09%
customer_code_1334,fresh-vegetables,27.17%
customer_code_1334,homeware-stationery,4.33%
customer_code_1334,household-baby_needs,0.20%
customer_code_1334,lifestyle-wellness_food,3.94%
customer_code_1334,animal products-dairy,
customer_code_1334,pet_products-pet_care,
customer_code_1334,pet_products-pet_food,
customer_code_1334,household-wellness_products,
customer_code_1335,Hygiene-baby_needs,0.21%
customer_code_1335,Hygiene-beauty_and_personal_care,2.90%
customer_code_1335,animal products-frozen_meat,6.31%
customer_code_1335,animal products-seafood,1.24%
customer_code_1335,fresh-fruits,51.55%
customer_code_1335,fresh-vegetables,33.33%
customer_code_1335,homeware-stationery,2.28%
customer_code_1335,household-baby_needs,0.10%
customer_code_1335,lifestyle-wellness_food,2.07%
customer_code_1335,animal products-dairy,
customer_code_1335,pet_products-pet_care,
customer_code_1335,pet_products-pet_food,
customer_code_1335,household-wellness_products,
customer_code_1336,Hygiene-baby_needs,0.20%
customer_code_1336,Hygiene-beauty_and_personal_care,2.75%
customer_code_1336,animal products-frozen_meat,6.00%
customer_code_1336,animal products-seafood,1.18%
customer_code_1336,fresh-fruits,47.00%
customer_code_1336,fresh-vegetables,38.64%
customer_code_1336,homeware-stationery,2.16%
customer_code_1336,household-baby_needs,0.10%
customer_code_1336,lifestyle-wellness_food,1.97%
customer_code_1336,animal products-dairy,
customer_code_1336,pet_products-pet_care,
customer_code_1336,pet_products-pet_food,
customer_code_1336,household-wellness_products,
customer_code_1337,Hygiene-baby_needs,0.18%
customer_code_1337,Hygiene-beauty_and_personal_care,2.54%
customer_code_1337,animal products-frozen_meat,5.53%
customer_code_1337,animal products-seafood,1.09%
customer_code_1337,fresh-fruits,54.76%
customer_code_1337,fresh-vegetables,32.00%
customer_code_1337,homeware-stationery,1.99%
customer_code_1337,household-baby_needs,0.09%
customer_code_1337,lifestyle-wellness_food,1.81%
customer_code_1337,animal products-dairy,
customer_code_1337,pet_products-pet_care,
customer_code_1337,pet_products-pet_food,
