customer_code,month,week_of_month,total_sales
customer_code_1963,1,1,34
customer_code_1963,2,1,25
customer_code_1963,3,3,28
customer_code_1963,4,4,19
customer_code_1963,5,2,42
customer_code_1963,6,1,19
customer_code_1963,7,1,20
customer_code_1964,1,1,37
customer_code_1964,2,3,28
customer_code_1964,3,3,32
customer_code_1964,4,3,21
customer_code_1964,5,2,42
customer_code_1964,6,2,26
customer_code_1964,7,1,14
customer_code_1965,1,1,55
customer_code_1965,2,3,37
customer_code_1965,3,3,52
customer_code_1965,4,4,49
customer_code_1965,5,2,50
customer_code_1965,6,4,89
customer_code_1965,7,1,82
customer_code_1966,1,1,43
customer_code_1966,2,3,57
customer_code_1966,3,3,69
customer_code_1966,4,4,78
customer_code_1966,5,2,74
customer_code_1966,6,3,88
customer_code_1966,7,1,102
customer_code_1967,1,1,55
customer_code_1967,2,1,42
customer_code_1967,3,3,48
customer_code_1967,4,4,43
customer_code_1967,5,2,55
customer_code_1967,6,4,89
customer_code_1967,7,1,56
customer_code_1968,1,1,44
customer_code_1968,2,1,58
customer_code_1968,3,3,52
customer_code_1968,4,4,42
customer_code_1968,5,2,63
customer_code_1968,6,2,44
customer_code_1968,7,1,46
customer_code_1969,1,1,50
customer_code_1969,2,4,47
customer_code_1969,3,3,60
customer_code_1969,4,4,51
customer_code_1969,5,2,77
customer_code_1969,6,2,114
customer_code_1969,7,1,44
customer_code_197,1,1,41
customer_code_197,2,4,40
customer_code_197,3,3,53
customer_code_197,4,1,37
customer_code_197,5,2,76
customer_code_197,6,4,92
customer_code_197,7,1,42
customer_code_1970,1,1,36
customer_code_1970,2,1,52
customer_code_1970,3,1,44
customer_code_1970,4,4,54
customer_code_1970,5,2,75
customer_code_1970,6,1,64
customer_code_1970,7,1,128
customer_code_1971,1,1,53
customer_code_1971,2,3,58
customer_code_1971,3,1,46
customer_code_1971,4,1,46
customer_code_1971,5,1,52
customer_code_1971,6,3,95
customer_code_1971,7,1,37
customer_code_1972,1,1,52
customer_code_1972,2,3,59
customer_code_1972,3,3,77
customer_code_1972,4,1,60
customer_code_1972,5,4,90
customer_code_1972,6,4,160
customer_code_1972,7,1,97
customer_code_1973,1,1,36
customer_code_1973,2,3,31
customer_code_1973,3,3,31
customer_code_1973,4,3,27
customer_code_1973,5,2,43
customer_code_1973,6,2,32
customer_code_1973,7,1,36
customer_code_1974,1,1,38
customer_code_1974,2,1,29
customer_code_1974,3,3,35
customer_code_1974,4,3,32
customer_code_1974,5,2,44
customer_code_1974,6,4,33
customer_code_1974,7,1,41
customer_code_1975,1,1,53
customer_code_1975,2,1,57
customer_code_1975,3,1,57
customer_code_1975,4,4,75
customer_code_1975,5,4,63
customer_code_1975,6,1,115
customer_code_1975,7,1,80
customer_code_1976,1,1,56
customer_code_1976,2,4,69
customer_code_1976,3,3,67
customer_code_1976,4,3,66
customer_code_1976,5,2,72
customer_code_1976,6,2,144
customer_code_1976,7,1,126
customer_code_1977,1,1,65
customer_code_1977,2,3,57
customer_code_1977,3,3,92
customer_code_1977,4,3,45
customer_code_1977,5,2,81
customer_code_1977,6,2,115
customer_code_1977,7,1,133
customer_code_1978,1,1,61
customer_code_1978,2,4,52
customer_code_1978,3,4,45
customer_code_1978,4,4,77
customer_code_1978,5,2,80
customer_code_1978,6,1,119
customer_code_1978,7,1,79
customer_code_1979,1,1,42
customer_code_1979,2,1,50
customer_code_1979,3,1,69
customer_code_1979,4,3,73
customer_code_1979,5,1,74
customer_code_1979,6,4,118
customer_code_1979,7,1,63
customer_code_198,1,1,58
customer_code_198,2,4,36
customer_code_198,3,3,43
customer_code_198,4,4,45
customer_code_198,5,2,67
customer_code_198,6,3,65
customer_code_198,7,1,44
customer_code_1980,1,1,74
customer_code_1980,2,3,93
customer_code_1980,3,4,59
customer_code_1980,4,3,87
customer_code_1980,5,2,91
customer_code_1980,6,4,226
customer_code_1980,7,1,112
customer_code_1981,1,1,82
customer_code_1981,2,3,84
customer_code_1981,3,1,64
customer_code_1981,4,4,77
customer_code_1981,5,3,102
customer_code_1981,6,2,115
customer_code_1981,7,1,81
customer_code_1982,1,1,79
customer_code_1982,2,4,85
customer_code_1982,3,3,90
customer_code_1982,4,2,70
customer_code_1982,5,2,122
customer_code_1982,6,4,187
customer_code_1982,7,1,146
customer_code_1983,1,1,38
customer_code_1983,2,1,43
customer_code_1983,3,3,36
customer_code_1983,4,3,37
customer_code_1983,5,2,72
customer_code_1983,6,3,101
customer_code_1983,7,1,119
customer_code_1984,1,1,45
customer_code_1984,2,1,42
customer_code_1984,3,4,46
customer_code_1984,4,3,54
customer_code_1984,5,1,57
customer_code_1984,6,3,112
customer_code_1984,7,1,54
customer_code_1985,1,1,59
customer_code_1985,2,1,41
customer_code_1985,3,4,41
customer_code_1985,4,3,26
customer_code_1985,5,2,71
customer_code_1985,6,4,50
customer_code_1985,7,1,48
customer_code_1986,1,1,38
customer_code_1986,2,1,52
customer_code_1986,3,3,54
customer_code_1986,4,3,56
customer_code_1986,5,4,62
customer_code_1986,6,4,108
customer_code_1986,7,1,71
customer_code_1987,1,1,45
customer_code_1987,2,1,46
customer_code_1987,3,3,41
customer_code_1987,4,4,58
customer_code_1987,5,2,79
customer_code_1987,6,4,85
customer_code_1987,7,1,67
customer_code_1988,1,1,49
customer_code_1988,2,1,36
customer_code_1988,3,4,38
customer_code_1988,4,3,54
customer_code_1988,5,2,61
customer_code_1988,6,4,88
customer_code_1988,7,1,51
customer_code_1989,1,1,39
customer_code_1989,2,3,41
customer_code_1989,3,3,48
customer_code_1989,4,3,37
customer_code_1989,5,1,60
customer_code_1989,6,1,74
customer_code_1989,7,1,89
customer_code_199,1,1,54
customer_code_199,2,1,41
customer_code_199,3,3,52
customer_code_199,4,1,44
customer_code_199,5,2,52
customer_code_199,6,1,78
customer_code_199,7,1,64
customer_code_1990,1,1,40
customer_code_1990,2,3,55
customer_code_1990,3,3,69
customer_code_1990,4,3,48
customer_code_1990,5,1,67
customer_code_1990,6,3,98
customer_code_1990,7,1,62
customer_code_1991,1,1,40
customer_code_1991,2,4,40
customer_code_1991,3,3,55
customer_code_1991,4,1,37
customer_code_1991,5,2,63
customer_code_1991,6,4,92
customer_code_1991,7,1,32
customer_code_1992,1,1,54
customer_code_1992,2,3,49
customer_code_1992,3,3,46
customer_code_1992,4,2,53
customer_code_1992,5,2,67
customer_code_1992,6,3,70
customer_code_1992,7,1,66
customer_code_1993,1,1,41
customer_code_1993,2,1,33
customer_code_1993,3,2,42
customer_code_1993,4,3,43
customer_code_1993,5,2,69
customer_code_1993,6,4,54
customer_code_1993,7,1,126
customer_code_1994,1,1,41
customer_code_1994,2,4,48
customer_code_1994,3,3,42
customer_code_1994,4,1,49
customer_code_1994,5,1,48
customer_code_1994,6,3,83
customer_code_1994,7,1,51
customer_code_1995,1,1,44
customer_code_1995,2,3,71
customer_code_1995,3,3,43
customer_code_1995,4,3,47
customer_code_1995,5,1,62
customer_code_1995,6,4,103
customer_code_1995,7,1,73
customer_code_1996,1,1,46
customer_code_1996,2,4,44
customer_code_1996,3,3,57
customer_code_1996,4,4,57
customer_code_1996,5,2,75
customer_code_1996,6,3,114
customer_code_1996,7,1,65
customer_code_1997,1,1,34
customer_code_1997,2,1,31
customer_code_1997,3,3,38
customer_code_1997,4,4,35
customer_code_1997,5,2,58
customer_code_1997,6,4,95
customer_code_1997,7,1,46
customer_code_1998,1,4,76
customer_code_1998,2,3,121
customer_code_1998,3,3,123
customer_code_1998,4,4,140
customer_code_1998,5,2,159
customer_code_1998,6,4,205
customer_code_1998,7,1,159
customer_code_1999,1,1,38
customer_code_1999,2,4,25
customer_code_1999,3,3,35
customer_code_1999,4,3,32
customer_code_1999,5,2,47
customer_code_1999,6,2,40
customer_code_1999,7,1,26
customer_code_2,1,1,60
customer_code_2,2,1,57
customer_code_2,3,2,42
customer_code_2,4,3,55
customer_code_2,5,2,75
customer_code_2,6,4,161
customer_code_2,7,1,47
customer_code_20,1,1,32
customer_code_20,2,4,27
customer_code_20,3,3,33
customer_code_20,4,3,23
customer_code_20,5,2,42
customer_code_20,6,4,31
customer_code_20,7,1,26
customer_code_200,1,1,53
customer_code_200,2,1,59
customer_code_200,3,1,66
customer_code_200,4,4,42
customer_code_200,5,5,66
customer_code_200,6,4,116
customer_code_200,7,1,33
customer_code_2000,1,1,47
customer_code_2000,2,1,45
customer_code_2000,3,2,56
customer_code_2000,4,3,74
customer_code_2000,5,2,88
customer_code_2000,6,2,110
customer_code_2000,7,1,129
customer_code_2001,1,1,44
customer_code_2001,2,3,79
customer_code_2001,3,3,56
customer_code_2001,4,1,59
customer_code_2001,5,2,100
customer_code_2001,6,1,156
customer_code_2001,7,1,62
customer_code_2002,1,1,50
customer_code_2002,2,3,60
customer_code_2002,3,3,82
customer_code_2002,4,3,61
customer_code_2002,5,2,99
customer_code_2002,6,3,126
customer_code_2002,7,2,78
customer_code_2003,1,1,53
customer_code_2003,2,3,91
customer_code_2003,3,1,55
customer_code_2003,4,1,65
customer_code_2003,5,2,77
customer_code_2003,6,3,109
customer_code_2003,7,1,105
customer_code_2004,1,1,43
customer_code_2004,2,3,56
customer_code_2004,3,3,87
customer_code_2004,4,4,55
customer_code_2004,5,2,99
customer_code_2004,6,2,147
customer_code_2004,7,1,126
customer_code_2005,1,4,45
customer_code_2005,2,3,51
customer_code_2005,3,4,62
customer_code_2005,4,3,51
customer_code_2005,5,4,73
customer_code_2005,6,4,109
customer_code_2005,7,1,133
customer_code_2006,1,1,77
customer_code_2006,2,3,100
customer_code_2006,3,3,73
customer_code_2006,4,4,85
customer_code_2006,5,2,125
customer_code_2006,6,4,209
customer_code_2006,7,1,139
customer_code_2007,1,1,77
customer_code_2007,2,1,106
customer_code_2007,3,4,80
customer_code_2007,4,3,103
customer_code_2007,5,4,106
customer_code_2007,6,1,131
customer_code_2007,7,1,100
customer_code_2008,1,1,33
customer_code_2008,2,3,28
customer_code_2008,3,3,33
customer_code_2008,4,2,18
customer_code_2008,5,2,36
customer_code_2008,6,4,25
customer_code_2008,7,1,24
customer_code_2009,1,1,37
customer_code_2009,2,3,30
customer_code_2009,3,3,38
customer_code_2009,4,4,20
customer_code_2009,5,2,42
customer_code_2009,6,4,34
customer_code_2009,7,1,15
customer_code_201,1,1,31
customer_code_201,2,3,24
customer_code_201,3,3,29
customer_code_201,4,3,21
customer_code_201,5,2,35
customer_code_201,6,3,16
customer_code_201,7,1,20
customer_code_2010,1,1,33
customer_code_2010,2,4,26
customer_code_2010,3,3,36
customer_code_2010,4,3,21
customer_code_2010,5,2,36
customer_code_2010,6,4,22
customer_code_2010,7,1,26
customer_code_2011,1,1,36
customer_code_2011,2,1,57
customer_code_2011,3,3,47
customer_code_2011,4,4,45
customer_code_2011,5,5,52
customer_code_2011,6,3,75
customer_code_2011,7,1,109
customer_code_2012,1,1,51
customer_code_2012,2,3,49
customer_code_2012,3,3,37
customer_code_2012,4,3,42
customer_code_2012,5,4,62
customer_code_2012,6,4,89
customer_code_2012,7,1,45
customer_code_2013,1,1,49
customer_code_2013,2,3,70
customer_code_2013,3,1,41
customer_code_2013,4,1,56
customer_code_2013,5,2,66
customer_code_2013,6,2,81
customer_code_2013,7,1,41
customer_code_2014,1,1,44
customer_code_2014,2,3,52
customer_code_2014,3,3,47
customer_code_2014,4,1,29
customer_code_2014,5,2,75
customer_code_2014,6,4,88
customer_code_2014,7,1,90
customer_code_2015,1,1,49
customer_code_2015,2,1,49
customer_code_2015,3,3,39
customer_code_2015,4,4,56
customer_code_2015,5,2,61
customer_code_2015,6,1,99
customer_code_2015,7,1,49
customer_code_2016,1,1,40
customer_code_2016,2,3,48
customer_code_2016,3,3,47
customer_code_2016,4,4,40
customer_code_2016,5,1,61
customer_code_2016,6,1,54
customer_code_2016,7,1,73
customer_code_2017,1,1,54
customer_code_2017,2,3,57
customer_code_2017,3,3,31
customer_code_2017,4,1,30
customer_code_2017,5,2,72
customer_code_2017,6,4,112
customer_code_2017,7,2,51
customer_code_2018,1,1,36
customer_code_2018,2,3,54
customer_code_2018,3,2,35
customer_code_2018,4,2,45
customer_code_2018,5,2,78
customer_code_2018,6,2,126
customer_code_2018,7,1,29
customer_code_2019,1,1,31
customer_code_2019,2,3,22
customer_code_2019,3,3,31
customer_code_2019,4,3,16
customer_code_2019,5,2,33
customer_code_2019,6,4,16
customer_code_2019,7,1,20
customer_code_202,1,1,32
customer_code_202,2,3,25
customer_code_202,3,3,29
customer_code_202,4,4,16
customer_code_202,5,2,34
customer_code_202,6,4,25
customer_code_202,7,2,13
customer_code_2020,1,1,42
customer_code_2020,2,1,26
customer_code_2020,3,3,40
customer_code_2020,4,1,32
customer_code_2020,5,2,51
customer_code_2020,6,3,72
customer_code_2020,7,1,71
customer_code_2021,1,1,51
customer_code_2021,2,3,40
customer_code_2021,3,3,36
customer_code_2021,4,4,48
customer_code_2021,5,2,49
customer_code_2021,6,4,87
customer_code_2021,7,1,57
customer_code_2022,1,3,76
customer_code_2022,2,4,108
customer_code_2022,3,2,92
customer_code_2022,4,4,146
customer_code_2022,5,2,112
customer_code_2022,6,2,196
customer_code_2022,7,1,131
customer_code_2023,1,1,35
customer_code_2023,2,1,28
customer_code_2023,3,3,33
customer_code_2023,4,3,23
customer_code_2023,5,2,41
customer_code_2023,6,3,34
customer_code_2023,7,1,25
customer_code_2024,1,1,62
customer_code_2024,2,4,57
customer_code_2024,3,1,59
customer_code_2024,4,3,103
customer_code_2024,5,2,86
customer_code_2024,6,2,126
customer_code_2024,7,1,88
customer_code_2025,1,1,50
customer_code_2025,2,1,62
customer_code_2025,3,1,68
customer_code_2025,4,3,94
customer_code_2025,5,1,61
customer_code_2025,6,2,108
customer_code_2025,7,2,88
customer_code_2026,1,1,42
customer_code_2026,2,4,39
customer_code_2026,3,3,72
customer_code_2026,4,4,69
customer_code_2026,5,2,91
customer_code_2026,6,3,159
customer_code_2026,7,1,86
customer_code_2027,1,1,66
customer_code_2027,2,3,82
customer_code_2027,3,3,62
customer_code_2027,4,3,56
customer_code_2027,5,2,102
customer_code_2027,6,3,100
customer_code_2027,7,1,134
customer_code_2028,1,4,49
customer_code_2028,2,4,55
customer_code_2028,3,2,52
customer_code_2028,4,3,113
customer_code_2028,5,2,67
customer_code_2028,6,4,98
customer_code_2028,7,1,115
customer_code_2029,1,1,62
customer_code_2029,2,3,71
customer_code_2029,3,1,75
customer_code_2029,4,4,100
customer_code_2029,5,2,101
customer_code_2029,6,4,138
customer_code_2029,7,1,87
customer_code_203,1,1,34
customer_code_203,2,3,48
customer_code_203,3,3,39
customer_code_203,4,2,30
customer_code_203,5,2,57
customer_code_203,6,2,47
customer_code_203,7,1,72
customer_code_2030,1,1,64
customer_code_2030,2,1,73
customer_code_2030,3,3,78
customer_code_2030,4,3,94
customer_code_2030,5,2,115
customer_code_2030,6,3,176
customer_code_2030,7,1,73
customer_code_2031,1,1,36
customer_code_2031,2,1,27
customer_code_2031,3,3,30
customer_code_2031,4,3,23
customer_code_2031,5,2,45
customer_code_2031,6,4,31
customer_code_2031,7,1,20
customer_code_2032,1,1,33
customer_code_2032,2,1,26
customer_code_2032,3,3,30
customer_code_2032,4,3,17
customer_code_2032,5,2,40
customer_code_2032,6,4,37
customer_code_2032,7,1,16
customer_code_2033,1,1,37
customer_code_2033,2,1,25
customer_code_2033,3,3,31
customer_code_2033,4,3,23
customer_code_2033,5,2,35
customer_code_2033,6,4,23
customer_code_2033,7,1,14
customer_code_2034,1,1,54
customer_code_2034,2,1,38
customer_code_2034,3,3,60
customer_code_2034,4,2,40
customer_code_2034,5,2,70
customer_code_2034,6,4,81
customer_code_2034,7,1,33
customer_code_2035,1,1,51
customer_code_2035,2,3,55
customer_code_2035,3,3,61
customer_code_2035,4,3,51
customer_code_2035,5,3,58
customer_code_2035,6,2,79
customer_code_2035,7,1,34
customer_code_2036,1,1,50
customer_code_2036,2,2,35
customer_code_2036,3,2,41
customer_code_2036,4,2,45
customer_code_2036,5,2,67
customer_code_2036,6,1,55
customer_code_2036,7,1,85
customer_code_2037,1,1,55
customer_code_2037,2,3,43
customer_code_2037,3,3,52
customer_code_2037,4,3,44
customer_code_2037,5,4,65
customer_code_2037,6,4,58
customer_code_2037,7,1,62
customer_code_2038,1,1,59
customer_code_2038,2,1,53
customer_code_2038,3,3,66
customer_code_2038,4,1,42
customer_code_2038,5,2,63
customer_code_2038,6,4,94
customer_code_2038,7,1,46
customer_code_2039,1,1,48
customer_code_2039,2,1,67
customer_code_2039,3,3,43
customer_code_2039,4,3,70
customer_code_2039,5,2,62
customer_code_2039,6,3,67
customer_code_2039,7,1,99
customer_code_204,1,1,36
customer_code_204,2,3,42
customer_code_204,3,3,33
customer_code_204,4,3,41
customer_code_204,5,2,49
customer_code_204,6,1,60
customer_code_204,7,1,29
customer_code_2040,1,1,50
customer_code_2040,2,1,57
customer_code_2040,3,3,49
customer_code_2040,4,4,52
customer_code_2040,5,2,73
customer_code_2040,6,3,95
customer_code_2040,7,1,45
customer_code_2041,1,1,61
customer_code_2041,2,3,59
customer_code_2041,3,3,84
customer_code_2041,4,2,55
customer_code_2041,5,4,74
customer_code_2041,6,4,162
customer_code_2041,7,1,105
customer_code_2042,1,1,33
customer_code_2042,2,3,24
customer_code_2042,3,3,26
customer_code_2042,4,3,18
customer_code_2042,5,2,34
customer_code_2042,6,4,15
customer_code_2042,7,1,12
customer_code_2043,1,1,31
customer_code_2043,2,1,22
customer_code_2043,3,3,28
customer_code_2043,4,3,17
customer_code_2043,5,2,36
customer_code_2043,6,3,22
customer_code_2043,7,1,9
customer_code_2044,1,1,36
customer_code_2044,2,3,37
customer_code_2044,3,3,40
customer_code_2044,4,3,37
customer_code_2044,5,4,47
customer_code_2044,6,4,59
customer_code_2044,7,1,70
customer_code_2045,1,1,47
customer_code_2045,2,1,72
customer_code_2045,3,1,38
customer_code_2045,4,4,79
customer_code_2045,5,2,85
customer_code_2045,6,3,136
customer_code_2045,7,1,94
customer_code_2046,1,1,63
customer_code_2046,2,1,48
customer_code_2046,3,3,65
customer_code_2046,4,3,62
customer_code_2046,5,2,83
customer_code_2046,6,4,126
customer_code_2046,7,1,132
customer_code_2047,1,1,61
customer_code_2047,2,1,59
customer_code_2047,3,4,67
customer_code_2047,4,3,66
customer_code_2047,5,1,66
customer_code_2047,6,4,103
customer_code_2047,7,2,36
customer_code_2048,1,1,66
customer_code_2048,2,3,79
customer_code_2048,3,4,89
customer_code_2048,4,4,86
customer_code_2048,5,2,110
customer_code_2048,6,3,171
customer_code_2048,7,1,82
customer_code_2049,1,1,82
customer_code_2049,2,1,72
customer_code_2049,3,2,80
customer_code_2049,4,1,75
customer_code_2049,5,2,117
customer_code_2049,6,4,166
customer_code_2049,7,1,181
customer_code_205,1,1,34
customer_code_205,2,2,29
customer_code_205,3,3,35
customer_code_205,4,1,37
customer_code_205,5,2,49
customer_code_205,6,1,54
customer_code_205,7,1,37
customer_code_2050,1,1,73
customer_code_2050,2,1,67
customer_code_2050,3,2,105
customer_code_2050,4,4,106
customer_code_2050,5,4,94
customer_code_2050,6,4,213
customer_code_2050,7,1,119
customer_code_2051,1,1,34
customer_code_2051,2,3,26
customer_code_2051,3,3,36
customer_code_2051,4,3,29
customer_code_2051,5,2,38
customer_code_2051,6,4,24
customer_code_2051,7,1,19
customer_code_2052,1,1,46
customer_code_2052,2,1,55
customer_code_2052,3,3,42
customer_code_2052,4,3,38
customer_code_2052,5,4,60
customer_code_2052,6,3,106
customer_code_2052,7,1,31
customer_code_2053,1,1,52
customer_code_2053,2,1,62
customer_code_2053,3,3,59
customer_code_2053,4,4,71
customer_code_2053,5,5,82
customer_code_2053,6,2,78
customer_code_2053,7,1,74
customer_code_2054,1,1,36
customer_code_2054,2,3,45
customer_code_2054,3,3,49
customer_code_2054,4,2,60
customer_code_2054,5,1,56
customer_code_2054,6,4,76
customer_code_2054,7,1,66
customer_code_2055,1,1,43
customer_code_2055,2,3,47
customer_code_2055,3,3,52
customer_code_2055,4,4,62
